texts	labels
can you tell me about ground transportation between the dallas airport and downtown dallas	atis_ground_service
i need a flight to atlanta this afternoon	atis_flight
what are the costs of flights from dallas to boston tomorrow	atis_airfare
give me the earliest flight on american airlines tomorrow from st. petersburg to milwaukee	atis_flight
i need a flight from newark to los angeles leaving tomorrow evening	atis_flight
i need a flight from los angeles to charlotte today	atis_flight
show flights from burbank to milwaukee for today	atis_flight
now please give me the latest flight tomorrow on twa from milwaukee to tacoma	atis_flight
show flights tomorrow evening from milwaukee to st. louis	atis_flight
i need a flight tomorrow from columbus to minneapolis	atis_flight
flight from dallas to boston tomorrow	atis_flight
what flights are available from boston to denver today	atis_flight
show me all the flights out of boston today	atis_flight
i'd like a flight tomorrow from san diego to toronto	atis_flight
list flights tomorrow from san diego to phoenix	atis_flight
i'd like a flight tomorrow from columbus to houston with a stopover in nashville	atis_flight
what are the flights from boston to baltimore leaving tomorrow	atis_flight
which airlines have first class flights today	atis_airline
what flights are there tomorrow from tacoma to san jose	atis_flight
show me all flights for tomorrow from san francisco to pittsburgh	atis_flight
what do you have tomorrow morning from pittsburgh to atlanta	atis_flight
i want to fly from cleveland to san diego tomorrow and stop in indianapolis	atis_flight
what's the cheapest flight tomorrow from milwaukee to denver	atis_flight
is there a flight tomorrow morning from columbus to nashville	atis_flight
i need a flight from charlotte to newark leaving today evening	atis_flight
please show me all the flights from indianapolis to san diego tomorrow	atis_flight
show me all flights from pittsburgh to atlanta which leave after 5 o'clock pm tomorrow	atis_flight
show me all flights from atlanta to san francisco which leave atlanta after 5 o'clock pm tomorrow	atis_flight
i need a flight from new york city to montreal tomorrow	atis_flight
show me all flights from pittsburgh which leave tomorrow and arrive in boston	atis_flight
give me the earliest flight tomorrow on northwest airlines from st. petersburg to milwaukee	atis_flight
i need a flight tomorrow from atlanta to baltimore	atis_flight
can i get a flight today from san francisco to detroit michigan	atis_flight
please find the flights from columbus to houston with a layover in nashville tomorrow	atis_flight
show me all flights from pittsburgh to baltimore tomorrow	atis_flight
i need a flight from baltimore to dallas tomorrow morning	atis_flight
what is the latest flight from milwaukee to seattle tomorrow	atis_flight
what flights from burbank to milwaukee leave burbank tomorrow	atis_flight
please give me the earliest flight tomorrow from st. petersburg to milwaukee	atis_flight
what are the flights from tacoma to miami that leave after 6 pm tomorrow	atis_flight
what's the cheapest flight from san francisco to detroit today	atis_flight
give me the latest flight tomorrow on united airlines from milwaukee to tacoma	atis_flight
show me all flights from boston to atlanta which leave atlanta after noon tomorrow	atis_flight
what flights do you have today from san francisco to pittsburgh	atis_flight
i'd like an early flight tomorrow from columbus to nashville	atis_flight
i'd like a flight tomorrow from kansas city to newark in the morning	atis_flight
i'd like to fly from minneapolis to long beach two days from today in the early morning	atis_flight
what do you have tomorrow after 5 o'clock from atlanta to san francisco	atis_flight
what is the earliest flight from tampa to milwaukee tomorrow	atis_flight
is there a flight from nashville to houston in the evening tomorrow	atis_flight
give me the latest northwest airlines flight from milwaukee to tacoma tomorrow	atis_flight
show me the flights from dulles to san francisco leaving after 6 pm	atis_flight
list all nonstop flights on tuesday before noon from charlotte to baltimore	atis_flight
show me all flights from boston to denver which arrive in denver wednesday before 6	atis_flight
flights between boston and philadelphia that arrive after 2 o'clock and before 5 o'clock on tuesday	atis_flight
list all nonstop flights from newark to tampa leaving on friday	atis_flight
which flights are leaving atlanta and arriving in st. louis close to 230 pm on tuesday	atis_flight
give me all flights from new york city to las vegas that arrive on a sunday	atis_flight
list all nonstop flights from los angeles to pittsburgh which arrive before 5 pm on tuesday	atis_flight
list all nonstop flights on wednesday from baltimore to newark before noon	atis_flight
